"Step","UnsupervisedLearning1 - Loss/val","UnsupervisedLearning1 - Loss/val__MIN","UnsupervisedLearning1 - Loss/val__MAX"
"2656","-13.03388026356697","-13.03388026356697","-13.03388026356697"
"2657","-13.036782413721085","-13.036782413721085","-13.036782413721085"
"2658","-13.037238270044327","-13.037238270044327","-13.037238270044327"
"2659","-13.036045044660568","-13.036045044660568","-13.036045044660568"
"2660","-13.039103776216507","-13.039103776216507","-13.039103776216507"
"2661","-13.03206130862236","-13.03206130862236","-13.03206130862236"
"2662","-13.035565942525864","-13.035565942525864","-13.035565942525864"
"2663","-13.036210060119629","-13.036210060119629","-13.036210060119629"
"2664","-13.035202741622925","-13.035202741622925","-13.035202741622925"
"2665","-13.034802049398422","-13.034802049398422","-13.034802049398422"
"2666","-13.034767478704453","-13.034767478704453","-13.034767478704453"
"2667","-13.035025000572205","-13.035025000572205","-13.035025000572205"
"2668","-13.034990072250366","-13.034990072250366","-13.034990072250366"
"2669","-13.033109456300735","-13.033109456300735","-13.033109456300735"
"2670","-13.031762480735779","-13.031762480735779","-13.031762480735779"
"2671","-13.033293932676315","-13.033293932676315","-13.033293932676315"
"2672","-13.037090510129929","-13.037090510129929","-13.037090510129929"
"2673","-13.036973685026169","-13.036973685026169","-13.036973685026169"
"2674","-13.03750255703926","-13.03750255703926","-13.03750255703926"
"2675","-13.036158204078674","-13.036158204078674","-13.036158204078674"
"2676","-13.037636935710907","-13.037636935710907","-13.037636935710907"
"2677","-13.03393879532814","-13.03393879532814","-13.03393879532814"
"2678","-13.034758657217026","-13.034758657217026","-13.034758657217026"
"2679","-13.03433433175087","-13.03433433175087","-13.03433433175087"
"2680","-13.034438163042068","-13.034438163042068","-13.034438163042068"
"2681","-13.036606132984161","-13.036606132984161","-13.036606132984161"
"2682","-13.036368489265442","-13.036368489265442","-13.036368489265442"
"2683","-13.036832720041275","-13.036832720041275","-13.036832720041275"
"2684","-13.035078883171082","-13.035078883171082","-13.035078883171082"
"2685","-13.03587606549263","-13.03587606549263","-13.03587606549263"
"2686","-13.03735727071762","-13.03735727071762","-13.03735727071762"
"2687","-13.036625325679779","-13.036625325679779","-13.036625325679779"
"2688","-13.031776160001755","-13.031776160001755","-13.031776160001755"
"2689","-13.038172602653503","-13.038172602653503","-13.038172602653503"
"2690","-13.035046249628067","-13.035046249628067","-13.035046249628067"
"2691","-13.036264777183533","-13.036264777183533","-13.036264777183533"
"2692","-13.038041710853577","-13.038041710853577","-13.038041710853577"
"2693","-13.034975588321686","-13.034975588321686","-13.034975588321686"
"2694","-13.038242191076279","-13.038242191076279","-13.038242191076279"
"2695","-13.03424882888794","-13.03424882888794","-13.03424882888794"
"2696","-13.034240990877151","-13.034240990877151","-13.034240990877151"
"2697","-13.030340045690536","-13.030340045690536","-13.030340045690536"
"2698","-13.029703348875046","-13.029703348875046","-13.029703348875046"
"2699","-13.033405214548111","-13.033405214548111","-13.033405214548111"
"2700","-13.033669263124466","-13.033669263124466","-13.033669263124466"
"2701","-13.034525394439697","-13.034525394439697","-13.034525394439697"
"2702","-13.033973664045334","-13.033973664045334","-13.033973664045334"
"2703","-13.035217553377151","-13.035217553377151","-13.035217553377151"
"2704","-13.033373266458511","-13.033373266458511","-13.033373266458511"
"2705","-13.036861807107925","-13.036861807107925","-13.036861807107925"
"2706","-13.03511568903923","-13.03511568903923","-13.03511568903923"
"2707","-13.035389006137848","-13.035389006137848","-13.035389006137848"
"2708","-13.033458203077316","-13.033458203077316","-13.033458203077316"
"2709","-13.036034017801285","-13.036034017801285","-13.036034017801285"
"2710","-13.03532549738884","-13.03532549738884","-13.03532549738884"
"2711","-13.034247130155563","-13.034247130155563","-13.034247130155563"
"2712","-13.033705294132233","-13.033705294132233","-13.033705294132233"
"2713","-13.032336205244064","-13.032336205244064","-13.032336205244064"
"2714","-13.032301157712936","-13.032301157712936","-13.032301157712936"
"2715","-13.035341620445251","-13.035341620445251","-13.035341620445251"
"2716","-13.035372942686081","-13.035372942686081","-13.035372942686081"
"2717","-13.035991072654724","-13.035991072654724","-13.035991072654724"
"2718","-13.037886589765549","-13.037886589765549","-13.037886589765549"
"2719","-13.037252724170685","-13.037252724170685","-13.037252724170685"
"2720","-13.038318693637848","-13.038318693637848","-13.038318693637848"
"2721","-13.037479251623154","-13.037479251623154","-13.037479251623154"
"2722","-13.037871420383453","-13.037871420383453","-13.037871420383453"
"2723","-13.036515593528748","-13.036515593528748","-13.036515593528748"
"2724","-13.037616819143295","-13.037616819143295","-13.037616819143295"
"2725","-13.037111550569534","-13.037111550569534","-13.037111550569534"
"2726","-13.038517892360687","-13.038517892360687","-13.038517892360687"
"2727","-13.03610149025917","-13.03610149025917","-13.03610149025917"
"2728","-13.038211286067963","-13.038211286067963","-13.038211286067963"
"2729","-13.03832483291626","-13.03832483291626","-13.03832483291626"
"2730","-13.038740545511246","-13.038740545511246","-13.038740545511246"
"2731","-13.037963092327118","-13.037963092327118","-13.037963092327118"
"2732","-13.040069460868835","-13.040069460868835","-13.040069460868835"
"2733","-13.035953044891357","-13.035953044891357","-13.035953044891357"
"2734","-13.033534705638885","-13.033534705638885","-13.033534705638885"
"2735","-13.034722179174423","-13.034722179174423","-13.034722179174423"
"2736","-13.032335788011551","-13.032335788011551","-13.032335788011551"
"2737","-13.033910691738129","-13.033910691738129","-13.033910691738129"
"2738","-13.035449266433716","-13.035449266433716","-13.035449266433716"
"2739","-13.034460842609406","-13.034460842609406","-13.034460842609406"
"2740","-13.036718755960464","-13.036718755960464","-13.036718755960464"
"2741","-13.036401689052582","-13.036401689052582","-13.036401689052582"
"2742","-13.036114364862442","-13.036114364862442","-13.036114364862442"
"2743","-13.035833686590195","-13.035833686590195","-13.035833686590195"
"2744","-13.036923229694366","-13.036923229694366","-13.036923229694366"
"2745","-13.0343317091465","-13.0343317091465","-13.0343317091465"
"2746","-13.033541321754456","-13.033541321754456","-13.033541321754456"
"2747","-13.035022139549255","-13.035022139549255","-13.035022139549255"
"2748","-13.03641340136528","-13.03641340136528","-13.03641340136528"
"2749","-13.034624963998795","-13.034624963998795","-13.034624963998795"
"2750","-13.034957081079483","-13.034957081079483","-13.034957081079483"
"2751","-13.034292340278625","-13.034292340278625","-13.034292340278625"
"2752","-13.03460344672203","-13.03460344672203","-13.03460344672203"
"2753","-13.035470396280289","-13.035470396280289","-13.035470396280289"
"2754","-13.034833878278732","-13.034833878278732","-13.034833878278732"
"2755","-13.033510953187943","-13.033510953187943","-13.033510953187943"
"2756","-13.036363065242767","-13.036363065242767","-13.036363065242767"
"2757","-13.036118358373642","-13.036118358373642","-13.036118358373642"
"2758","-13.037941545248032","-13.037941545248032","-13.037941545248032"
"2759","-13.032988369464874","-13.032988369464874","-13.032988369464874"
"2760","-13.034046858549118","-13.034046858549118","-13.034046858549118"
"2761","-13.032660365104675","-13.032660365104675","-13.032660365104675"
"2762","-13.036360293626785","-13.036360293626785","-13.036360293626785"
"2763","-13.03568023443222","-13.03568023443222","-13.03568023443222"
"2764","-13.033502131700516","-13.033502131700516","-13.033502131700516"
"2765","-13.033110499382019","-13.033110499382019","-13.033110499382019"
"2766","-13.036714434623718","-13.036714434623718","-13.036714434623718"
"2767","-13.030605256557465","-13.030605256557465","-13.030605256557465"
"2768","-13.033634573221207","-13.033634573221207","-13.033634573221207"
"2769","-13.034842729568481","-13.034842729568481","-13.034842729568481"
"2770","-13.033030599355698","-13.033030599355698","-13.033030599355698"
"2771","-13.035286664962769","-13.035286664962769","-13.035286664962769"
"2772","-13.033768028020859","-13.033768028020859","-13.033768028020859"
"2773","-13.035652548074722","-13.035652548074722","-13.035652548074722"
"2774","-13.03459832072258","-13.03459832072258","-13.03459832072258"
"2775","-13.030855000019073","-13.030855000019073","-13.030855000019073"
"2776","-13.034322291612625","-13.034322291612625","-13.034322291612625"
"2777","-13.03028929233551","-13.03028929233551","-13.03028929233551"
"2778","-13.032055348157883","-13.032055348157883","-13.032055348157883"
"2779","-13.033933281898499","-13.033933281898499","-13.033933281898499"
"2780","-13.03646370768547","-13.03646370768547","-13.03646370768547"
"2781","-13.034195184707642","-13.034195184707642","-13.034195184707642"
"2782","-13.035667926073074","-13.035667926073074","-13.035667926073074"
"2783","-13.034669667482376","-13.034669667482376","-13.034669667482376"
"2784","-13.033894896507263","-13.033894896507263","-13.033894896507263"
"2785","-13.035207867622375","-13.035207867622375","-13.035207867622375"
"2786","-13.03581514954567","-13.03581514954567","-13.03581514954567"
"2787","-13.033733010292053","-13.033733010292053","-13.033733010292053"
"2788","-13.033536970615387","-13.033536970615387","-13.033536970615387"
"2789","-13.032275021076202","-13.032275021076202","-13.032275021076202"
"2790","-13.032446026802063","-13.032446026802063","-13.032446026802063"
"2791","-13.033694744110107","-13.033694744110107","-13.033694744110107"
"2792","-13.036969363689423","-13.036969363689423","-13.036969363689423"
"2793","-13.036684393882751","-13.036684393882751","-13.036684393882751"
"2794","-13.037690281867981","-13.037690281867981","-13.037690281867981"
"2795","-13.037474542856216","-13.037474542856216","-13.037474542856216"
"2796","-13.038238644599915","-13.038238644599915","-13.038238644599915"
"2797","-13.03606116771698","-13.03606116771698","-13.03606116771698"
"2798","-13.037158161401749","-13.037158161401749","-13.037158161401749"
"2799","-13.03928142786026","-13.03928142786026","-13.03928142786026"
"2800","-13.037905037403107","-13.037905037403107","-13.037905037403107"
"2801","-13.036676168441772","-13.036676168441772","-13.036676168441772"
"2802","-13.040209084749222","-13.040209084749222","-13.040209084749222"
"2803","-13.038718193769455","-13.038718193769455","-13.038718193769455"
"2804","-13.038632601499557","-13.038632601499557","-13.038632601499557"
"2805","-13.041091412305832","-13.041091412305832","-13.041091412305832"
"2806","-13.040161430835724","-13.040161430835724","-13.040161430835724"
"2807","-13.03858506679535","-13.03858506679535","-13.03858506679535"
"2808","-13.039023160934448","-13.039023160934448","-13.039023160934448"
"2809","-13.038497775793076","-13.038497775793076","-13.038497775793076"
"2810","-13.03788909316063","-13.03788909316063","-13.03788909316063"
"2811","-13.039791375398636","-13.039791375398636","-13.039791375398636"
"2812","-13.037554532289505","-13.037554532289505","-13.037554532289505"
"2813","-13.036606639623642","-13.036606639623642","-13.036606639623642"
"2814","-13.039582312107086","-13.039582312107086","-13.039582312107086"
"2815","-13.038986295461655","-13.038986295461655","-13.038986295461655"
"2816","-13.038252860307693","-13.038252860307693","-13.038252860307693"
"2817","-13.0369353890419","-13.0369353890419","-13.0369353890419"
"2818","-13.036223709583282","-13.036223709583282","-13.036223709583282"
"2819","-13.036910653114319","-13.036910653114319","-13.036910653114319"
"2820","-13.037536919116974","-13.037536919116974","-13.037536919116974"
"2821","-13.038404911756516","-13.038404911756516","-13.038404911756516"
"2822","-13.037050873041153","-13.037050873041153","-13.037050873041153"
"2823","-13.039112627506256","-13.039112627506256","-13.039112627506256"
"2824","-13.036547541618347","-13.036547541618347","-13.036547541618347"
"2825","-13.038585245609283","-13.038585245609283","-13.038585245609283"
"2826","-13.038133949041367","-13.038133949041367","-13.038133949041367"
"2827","-13.040534943342209","-13.040534943342209","-13.040534943342209"
"2828","-13.038264811038971","-13.038264811038971","-13.038264811038971"
"2829","-13.03676027059555","-13.03676027059555","-13.03676027059555"
"2830","-13.037693351507187","-13.037693351507187","-13.037693351507187"
"2831","-13.040678232908249","-13.040678232908249","-13.040678232908249"
"2832","-13.038161247968674","-13.038161247968674","-13.038161247968674"
"2833","-13.035055041313171","-13.035055041313171","-13.035055041313171"
"2834","-13.036708950996399","-13.036708950996399","-13.036708950996399"
"2835","-13.038112193346024","-13.038112193346024","-13.038112193346024"
"2836","-13.037350058555603","-13.037350058555603","-13.037350058555603"
"2837","-13.037973880767822","-13.037973880767822","-13.037973880767822"
"2838","-13.036721736192703","-13.036721736192703","-13.036721736192703"
"2839","-13.039101839065552","-13.039101839065552","-13.039101839065552"
"2840","-13.036286294460297","-13.036286294460297","-13.036286294460297"
"2841","-13.039981365203857","-13.039981365203857","-13.039981365203857"
