"Step","unsupervised_test_lr:0.00025 - usvl_test/Loss/train","unsupervised_test_lr:0.00025 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.00025 - usvl_test/Loss/train__MAX","unsupervised_test_lr:1e-05 - usvl_test/Loss/train","unsupervised_test_lr:1e-05 - usvl_test/Loss/train__MIN","unsupervised_test_lr:1e-05 - usvl_test/Loss/train__MAX","unsupervised_test_lr:5e-05 - usvl_test/Loss/train","unsupervised_test_lr:5e-05 - usvl_test/Loss/train__MIN","unsupervised_test_lr:5e-05 - usvl_test/Loss/train__MAX","unsupervised_test_lr:0.0001 - usvl_test/Loss/train","unsupervised_test_lr:0.0001 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.0001 - usvl_test/Loss/train__MAX","unsupervised_test_lr:0.0005 - usvl_test/Loss/train","unsupervised_test_lr:0.0005 - usvl_test/Loss/train__MIN","unsupervised_test_lr:0.0005 - usvl_test/Loss/train__MAX"
"568","-12.911903738975525","-12.911903738975525","-12.911903738975525","-12.78006218870481","-12.78006218870481","-12.78006218870481","-12.866099943717321","-12.866099943717321","-12.866099943717321","-12.885932634274164","-12.885932634274164","-12.885932634274164","-12.923621584971746","-12.923621584971746","-12.923621584971746"
"569","-12.90775153040886","-12.90775153040886","-12.90775153040886","-12.778910795847574","-12.778910795847574","-12.778910795847574","-12.86567853887876","-12.86567853887876","-12.86567853887876","-12.885902335246405","-12.885902335246405","-12.885902335246405","-12.920539567867914","-12.920539567867914","-12.920539567867914"
"570","-12.90750202536583","-12.90750202536583","-12.90750202536583","-12.779574692249298","-12.779574692249298","-12.779574692249298","-12.86512460311254","-12.86512460311254","-12.86512460311254","-12.888132433096567","-12.888132433096567","-12.888132433096567","-12.920811454455057","-12.920811454455057","-12.920811454455057"
"571","-12.905893762906393","-12.905893762906393","-12.905893762906393","-12.779192566871643","-12.779192566871643","-12.779192566871643","-12.864872624476751","-12.864872624476751","-12.864872624476751","-12.889741639296213","-12.889741639296213","-12.889741639296213","-12.919127096732458","-12.919127096732458","-12.919127096732458"
"572","-12.90516714255015","-12.90516714255015","-12.90516714255015","-12.780287454525629","-12.780287454525629","-12.780287454525629","-12.866503834724426","-12.866503834724426","-12.866503834724426","-12.886597921450933","-12.886597921450933","-12.886597921450933","-12.917678236961365","-12.917678236961365","-12.917678236961365"
"573","-12.90671349565188","-12.90671349565188","-12.90671349565188","-12.780166993538538","-12.780166993538538","-12.780166993538538","-12.865488479534784","-12.865488479534784","-12.865488479534784","-12.88548027475675","-12.88548027475675","-12.88548027475675","-12.919201761484146","-12.919201761484146","-12.919201761484146"
"574","-12.903871357440948","-12.903871357440948","-12.903871357440948","-12.779710710048676","-12.779710710048676","-12.779710710048676","-12.867710580428442","-12.867710580428442","-12.867710580428442","-12.887965937455496","-12.887965937455496","-12.887965937455496","-12.918155491352081","-12.918155491352081","-12.918155491352081"
"575","-12.90296987692515","-12.90296987692515","-12.90296987692515","-12.781348297993341","-12.781348297993341","-12.781348297993341","-12.865523179372152","-12.865523179372152","-12.865523179372152","-12.887927522261938","-12.887927522261938","-12.887927522261938","-12.920161962509155","-12.920161962509155","-12.920161962509155"
"576","-12.905419399340948","-12.905419399340948","-12.905419399340948","-12.779859354098638","-12.779859354098638","-12.779859354098638","-12.867995589971542","-12.867995589971542","-12.867995589971542","-12.88857838511467","-12.88857838511467","-12.88857838511467","-12.920925358931223","-12.920925358931223","-12.920925358931223"
"577","-12.907568315664927","-12.907568315664927","-12.907568315664927","-12.780041684707006","-12.780041684707006","-12.780041684707006","-12.867578595876694","-12.867578595876694","-12.867578595876694","-12.888859937588373","-12.888859937588373","-12.888859937588373","-12.923897822697958","-12.923897822697958","-12.923897822697958"
"578","-12.908405731121698","-12.908405731121698","-12.908405731121698","-12.77988389134407","-12.77988389134407","-12.77988389134407","-12.866470793883005","-12.866470793883005","-12.866470793883005","-12.889596273501715","-12.889596273501715","-12.889596273501715","-12.924046357472738","-12.924046357472738","-12.924046357472738"
"579","-12.90903745094935","-12.90903745094935","-12.90903745094935","-12.780035575230917","-12.780035575230917","-12.780035575230917","-12.867726345856985","-12.867726345856985","-12.867726345856985","-12.890511900186539","-12.890511900186539","-12.890511900186539","-12.923120975494385","-12.923120975494385","-12.923120975494385"
"580","-12.907244126001993","-12.907244126001993","-12.907244126001993","-12.779054045677185","-12.779054045677185","-12.779054045677185","-12.869616776704788","-12.869616776704788","-12.869616776704788","-12.891167908906937","-12.891167908906937","-12.891167908906937","-12.921662946542105","-12.921662946542105","-12.921662946542105"
"581","-12.908724198738733","-12.908724198738733","-12.908724198738733","-12.778341929117838","-12.778341929117838","-12.778341929117838","-12.869830250740051","-12.869830250740051","-12.869830250740051","-12.891817529996237","-12.891817529996237","-12.891817529996237","-12.923479994138082","-12.923479994138082","-12.923479994138082"
"582","-12.908907483021418","-12.908907483021418","-12.908907483021418","-12.77838205297788","-12.77838205297788","-12.77838205297788","-12.868462393681208","-12.868462393681208","-12.868462393681208","-12.890745828549067","-12.890745828549067","-12.890745828549067","-12.924705376227697","-12.924705376227697","-12.924705376227697"
"583","-12.908760567506155","-12.908760567506155","-12.908760567506155","-12.781106551488241","-12.781106551488241","-12.781106551488241","-12.871200074752172","-12.871200074752172","-12.871200074752172","-12.891953200101852","-12.891953200101852","-12.891953200101852","-12.922365893920263","-12.922365893920263","-12.922365893920263"
"584","-12.905869980653128","-12.905869980653128","-12.905869980653128","-12.780310213565826","-12.780310213565826","-12.780310213565826","-12.869143525759378","-12.869143525759378","-12.869143525759378","-12.891484369834265","-12.891484369834265","-12.891484369834265","-12.922731737295786","-12.922731737295786","-12.922731737295786"
"585","-12.908928205569586","-12.908928205569586","-12.908928205569586","-12.78056968251864","-12.78056968251864","-12.78056968251864","-12.86977039774259","-12.86977039774259","-12.86977039774259","-12.88992244998614","-12.88992244998614","-12.88992244998614","-12.921018620332083","-12.921018620332083","-12.921018620332083"
"586","-12.906782259543737","-12.906782259543737","-12.906782259543737","-12.78113505244255","-12.78113505244255","-12.78113505244255","-12.87022582689921","-12.87022582689921","-12.87022582689921","-12.88956422607104","-12.88956422607104","-12.88956422607104","-12.921958764394125","-12.921958764394125","-12.921958764394125"
"587","-12.90732983748118","-12.90732983748118","-12.90732983748118","-12.780395358800888","-12.780395358800888","-12.780395358800888","-12.870061039924622","-12.870061039924622","-12.870061039924622","-12.892788738012314","-12.892788738012314","-12.892788738012314","-12.922514766454697","-12.922514766454697","-12.922514766454697"
"588","-12.910118480523428","-12.910118480523428","-12.910118480523428","-12.780481139818827","-12.780481139818827","-12.780481139818827","-12.869026571512222","-12.869026571512222","-12.869026571512222","-12.892156273126602","-12.892156273126602","-12.892156273126602","-12.926478316386541","-12.926478316386541","-12.926478316386541"
"589","-12.906510025262833","-12.906510025262833","-12.906510025262833","-12.780365526676178","-12.780365526676178","-12.780365526676178","-12.87131318449974","-12.87131318449974","-12.87131318449974","-12.891507605711618","-12.891507605711618","-12.891507605711618","-12.923430075248083","-12.923430075248083","-12.923430075248083"
"590","-12.908097475767136","-12.908097475767136","-12.908097475767136","-12.780599027872086","-12.780599027872086","-12.780599027872086","-12.87259010473887","-12.87259010473887","-12.87259010473887","-12.890364676713943","-12.890364676713943","-12.890364676713943","-12.920992304881414","-12.920992304881414","-12.920992304881414"
"591","-12.909928272167841","-12.909928272167841","-12.909928272167841","-12.781493643919626","-12.781493643919626","-12.781493643919626","-12.871085792779922","-12.871085792779922","-12.871085792779922","-12.891198337078094","-12.891198337078094","-12.891198337078094","-12.92088195681572","-12.92088195681572","-12.92088195681572"
"592","-12.909017244974772","-12.909017244974772","-12.909017244974772","-12.78182683388392","-12.78182683388392","-12.78182683388392","-12.871090879042944","-12.871090879042944","-12.871090879042944","-12.889053752024969","-12.889053752024969","-12.889053752024969","-12.921774595975876","-12.921774595975876","-12.921774595975876"
"593","-12.90925199786822","-12.90925199786822","-12.90925199786822","-12.781204879283905","-12.781204879283905","-12.781204879283905","-12.870747486750284","-12.870747486750284","-12.870747486750284","-12.890312949816385","-12.890312949816385","-12.890312949816385","-12.924567689498266","-12.924567689498266","-12.924567689498266"
"594","-12.908096899588903","-12.908096899588903","-12.908096899588903","-12.781094213326773","-12.781094213326773","-12.781094213326773","-12.873189379771551","-12.873189379771551","-12.873189379771551","-12.88919022679329","-12.88919022679329","-12.88919022679329","-12.92136761546135","-12.92136761546135","-12.92136761546135"
"595","-12.903039862712225","-12.903039862712225","-12.903039862712225","-12.781745870908102","-12.781745870908102","-12.781745870908102","-12.87385923663775","-12.87385923663775","-12.87385923663775","-12.890909959872564","-12.890909959872564","-12.890909959872564","-12.921920557816824","-12.921920557816824","-12.921920557816824"
"596","-12.906490276257196","-12.906490276257196","-12.906490276257196","-12.78187703092893","-12.78187703092893","-12.78187703092893","-12.870895206928253","-12.870895206928253","-12.870895206928253","-12.891761461893717","-12.891761461893717","-12.891761461893717","-12.922658761342367","-12.922658761342367","-12.922658761342367"
"597","-12.909218112627665","-12.909218112627665","-12.909218112627665","-12.782857418060303","-12.782857418060303","-12.782857418060303","-12.870139787594477","-12.870139787594477","-12.870139787594477","-12.892305622498194","-12.892305622498194","-12.892305622498194","-12.924571136633555","-12.924571136633555","-12.924571136633555"
"598","-12.909337798754374","-12.909337798754374","-12.909337798754374","-12.782726854085922","-12.782726854085922","-12.782726854085922","-12.870632509390513","-12.870632509390513","-12.870632509390513","-12.890089750289917","-12.890089750289917","-12.890089750289917","-12.923093338807425","-12.923093338807425","-12.923093338807425"
"599","-12.911261012156805","-12.911261012156805","-12.911261012156805","-12.7819764316082","-12.7819764316082","-12.7819764316082","-12.870025783777237","-12.870025783777237","-12.870025783777237","-12.893159846464792","-12.893159846464792","-12.893159846464792","-12.922870993614197","-12.922870993614197","-12.922870993614197"
"600","-12.90922666589419","-12.90922666589419","-12.90922666589419","-12.781867613395056","-12.781867613395056","-12.781867613395056","-12.87305815021197","-12.87305815021197","-12.87305815021197","-12.894934982061386","-12.894934982061386","-12.894934982061386","-12.92702803015709","-12.92702803015709","-12.92702803015709"
"601","-12.90673271814982","-12.90673271814982","-12.90673271814982","-12.782741675774256","-12.782741675774256","-12.782741675774256","-12.873771021763483","-12.873771021763483","-12.873771021763483","-12.892410457134247","-12.892410457134247","-12.892410457134247","-12.928569664557775","-12.928569664557775","-12.928569664557775"
"602","-12.907965670029322","-12.907965670029322","-12.907965670029322","-12.783025423685709","-12.783025423685709","-12.783025423685709","-12.873646905024847","-12.873646905024847","-12.873646905024847","-12.894247223933538","-12.894247223933538","-12.894247223933538","-12.930225531260172","-12.930225531260172","-12.930225531260172"
"603","-12.908866286277771","-12.908866286277771","-12.908866286277771","-12.782204906145731","-12.782204906145731","-12.782204906145731","-12.872880607843399","-12.872880607843399","-12.872880607843399","-12.892949014902115","-12.892949014902115","-12.892949014902115","-12.931592653195063","-12.931592653195063","-12.931592653195063"
"604","-12.910781969626745","-12.910781969626745","-12.910781969626745","-12.782012701034546","-12.782012701034546","-12.782012701034546","-12.873664398988089","-12.873664398988089","-12.873664398988089","-12.891989976167679","-12.891989976167679","-12.891989976167679","-12.93226170539856","-12.93226170539856","-12.93226170539856"
"605","-12.908085415760675","-12.908085415760675","-12.908085415760675","-12.781281063954035","-12.781281063954035","-12.781281063954035","-12.872564673423767","-12.872564673423767","-12.872564673423767","-12.893524338801702","-12.893524338801702","-12.893524338801702","-12.928762783606848","-12.928762783606848","-12.928762783606848"
"606","-12.907537261644999","-12.907537261644999","-12.907537261644999","-12.780806730190912","-12.780806730190912","-12.780806730190912","-12.871402313311895","-12.871402313311895","-12.871402313311895","-12.894156495730082","-12.894156495730082","-12.894156495730082","-12.931730777025223","-12.931730777025223","-12.931730777025223"
