"Step","UnsupervisedLearning1 - Loss/train","UnsupervisedLearning1 - Loss/train__MIN","UnsupervisedLearning1 - Loss/train__MAX"
"2060","-12.991405208905539","-12.991405208905539","-12.991405208905539"
"2061","-12.99120462934176","-12.99120462934176","-12.99120462934176"
"2062","-12.991606543461481","-12.991606543461481","-12.991606543461481"
"2063","-12.99205395579338","-12.99205395579338","-12.99205395579338"
"2064","-12.992218683163324","-12.992218683163324","-12.992218683163324"
"2065","-12.992249111334482","-12.992249111334482","-12.992249111334482"
"2066","-12.992508083581924","-12.992508083581924","-12.992508083581924"
"2067","-12.992150237162909","-12.992150237162909","-12.992150237162909"
"2068","-12.991735339164734","-12.991735339164734","-12.991735339164734"
"2069","-12.992597887913385","-12.992597887913385","-12.992597887913385"
"2070","-12.991939802964529","-12.991939802964529","-12.991939802964529"
"2071","-12.990788499514261","-12.990788499514261","-12.990788499514261"
"2072","-12.990995367368063","-12.990995367368063","-12.990995367368063"
"2073","-12.991563042004904","-12.991563042004904","-12.991563042004904"
"2074","-12.99126273393631","-12.99126273393631","-12.99126273393631"
"2075","-12.991549551486969","-12.991549551486969","-12.991549551486969"
"2076","-12.991141756375631","-12.991141756375631","-12.991141756375631"
"2077","-12.98967761794726","-12.98967761794726","-12.98967761794726"
"2078","-12.99080658952395","-12.99080658952395","-12.99080658952395"
"2079","-12.99133238196373","-12.99133238196373","-12.99133238196373"
"2080","-12.991377661625544","-12.991377661625544","-12.991377661625544"
"2081","-12.990136365095774","-12.990136365095774","-12.990136365095774"
"2082","-12.989957372347513","-12.989957372347513","-12.989957372347513"
"2083","-12.990594575802485","-12.990594575802485","-12.990594575802485"
"2084","-12.992607494195303","-12.992607494195303","-12.992607494195303"
"2085","-12.991514643033346","-12.991514643033346","-12.991514643033346"
"2086","-12.98950090010961","-12.98950090010961","-12.98950090010961"
"2087","-12.989397327105204","-12.989397327105204","-12.989397327105204"
"2088","-12.988285064697266","-12.988285064697266","-12.988285064697266"
"2089","-12.988083521525065","-12.988083521525065","-12.988083521525065"
"2090","-12.985240042209625","-12.985240042209625","-12.985240042209625"
"2091","-12.987141966819763","-12.987141966819763","-12.987141966819763"
"2092","-12.987960855166117","-12.987960855166117","-12.987960855166117"
"2093","-12.988508880138397","-12.988508880138397","-12.988508880138397"
"2094","-12.986732631921768","-12.986732631921768","-12.986732631921768"
"2095","-12.98972518245379","-12.98972518245379","-12.98972518245379"
"2096","-12.98853525519371","-12.98853525519371","-12.98853525519371"
"2097","-12.988563825686773","-12.988563825686773","-12.988563825686773"
"2098","-12.98720101515452","-12.98720101515452","-12.98720101515452"
"2099","-12.987114042043686","-12.987114042043686","-12.987114042043686"
"2100","-12.986701418956121","-12.986701418956121","-12.986701418956121"
"2101","-12.987267851829529","-12.987267851829529","-12.987267851829529"
"2102","-12.988133529822031","-12.988133529822031","-12.988133529822031"
"2103","-12.988784700632095","-12.988784700632095","-12.988784700632095"
"2104","-12.989272584517797","-12.989272584517797","-12.989272584517797"
"2105","-12.989016483227411","-12.989016483227411","-12.989016483227411"
"2106","-12.988931973775228","-12.988931973775228","-12.988931973775228"
"2107","-12.986599852641424","-12.986599852641424","-12.986599852641424"
"2108","-12.986483295758566","-12.986483295758566","-12.986483295758566"
"2109","-12.985703448454538","-12.985703448454538","-12.985703448454538"
"2110","-12.985466370979944","-12.985466370979944","-12.985466370979944"
"2111","-12.986007372538248","-12.986007372538248","-12.986007372538248"
"2112","-12.988449136416117","-12.988449136416117","-12.988449136416117"
"2113","-12.989621222019196","-12.989621222019196","-12.989621222019196"
"2114","-12.99031346042951","-12.99031346042951","-12.99031346042951"
"2115","-12.99302950501442","-12.99302950501442","-12.99302950501442"
"2116","-12.991626600424448","-12.991626600424448","-12.991626600424448"
"2117","-12.989281922578812","-12.989281922578812","-12.989281922578812"
"2118","-12.990634510914484","-12.990634510914484","-12.990634510914484"
"2119","-12.989605913559595","-12.989605913559595","-12.989605913559595"
"2120","-12.990066667397818","-12.990066667397818","-12.990066667397818"
"2121","-12.990070780118307","-12.990070780118307","-12.990070780118307"
"2122","-12.99001603325208","-12.99001603325208","-12.99001603325208"
"2123","-12.990921944379807","-12.990921944379807","-12.990921944379807"
"2124","-12.990029672781626","-12.990029672781626","-12.990029672781626"
"2125","-12.991928348938623","-12.991928348938623","-12.991928348938623"
"2126","-12.990403215090433","-12.990403215090433","-12.990403215090433"
"2127","-12.991067459185919","-12.991067459185919","-12.991067459185919"
"2128","-12.989959239959717","-12.989959239959717","-12.989959239959717"
"2129","-12.991380373636881","-12.991380373636881","-12.991380373636881"
"2130","-12.991258869568506","-12.991258869568506","-12.991258869568506"
"2131","-12.992104858160019","-12.992104858160019","-12.992104858160019"
"2132","-12.991193304459253","-12.991193304459253","-12.991193304459253"
"2133","-12.99003005027771","-12.99003005027771","-12.99003005027771"
"2134","-12.985164195299149","-12.985164195299149","-12.985164195299149"
"2135","-12.989381412665049","-12.989381412665049","-12.989381412665049"
"2136","-12.988970041275024","-12.988970041275024","-12.988970041275024"
"2137","-12.990791837374369","-12.990791837374369","-12.990791837374369"
"2138","-12.990936090548834","-12.990936090548834","-12.990936090548834"
"2139","-12.992306788762411","-12.992306788762411","-12.992306788762411"
"2140","-12.991530299186707","-12.991530299186707","-12.991530299186707"
"2141","-12.991464922825495","-12.991464922825495","-12.991464922825495"
"2142","-12.991883873939514","-12.991883873939514","-12.991883873939514"
"2143","-12.992895871400833","-12.992895871400833","-12.992895871400833"
"2144","-12.991899698972702","-12.991899698972702","-12.991899698972702"
"2145","-12.99015399813652","-12.99015399813652","-12.99015399813652"
"2146","-12.990080376466116","-12.990080376466116","-12.990080376466116"
"2147","-12.990161766608557","-12.990161766608557","-12.990161766608557"
"2148","-12.990768134593964","-12.990768134593964","-12.990768134593964"
"2149","-12.991622557242712","-12.991622557242712","-12.991622557242712"
"2150","-12.992235014835993","-12.992235014835993","-12.992235014835993"
"2151","-12.9929951330026","-12.9929951330026","-12.9929951330026"
"2152","-12.992430418729782","-12.992430418729782","-12.992430418729782"
"2153","-12.991030782461166","-12.991030782461166","-12.991030782461166"
"2154","-12.991902192433676","-12.991902192433676","-12.991902192433676"
"2155","-12.992194771766663","-12.992194771766663","-12.992194771766663"
"2156","-12.992451777060827","-12.992451777060827","-12.992451777060827"
"2157","-12.990653465191523","-12.990653465191523","-12.990653465191523"
"2158","-12.992069939772287","-12.992069939772287","-12.992069939772287"
"2159","-12.992242733637491","-12.992242733637491","-12.992242733637491"
"2160","-12.991980642080307","-12.991980642080307","-12.991980642080307"
"2161","-12.993218342463175","-12.993218342463175","-12.993218342463175"
"2162","-12.992423842350641","-12.992423842350641","-12.992423842350641"
"2163","-12.992534637451172","-12.992534637451172","-12.992534637451172"
"2164","-12.9929548005263","-12.9929548005263","-12.9929548005263"
"2165","-12.991945107777914","-12.991945107777914","-12.991945107777914"
"2166","-12.991535604000092","-12.991535604000092","-12.991535604000092"
"2167","-12.99137940009435","-12.99137940009435","-12.99137940009435"
"2168","-12.991678814093271","-12.991678814093271","-12.991678814093271"
"2169","-12.992417613665262","-12.992417613665262","-12.992417613665262"
"2170","-12.993208984533945","-12.993208984533945","-12.993208984533945"
"2171","-12.991160531838736","-12.991160531838736","-12.991160531838736"
"2172","-12.991105278333029","-12.991105278333029","-12.991105278333029"
"2173","-12.99272914727529","-12.99272914727529","-12.99272914727529"
"2174","-12.991623232762018","-12.991623232762018","-12.991623232762018"
"2175","-12.992324590682983","-12.992324590682983","-12.992324590682983"
"2176","-12.99275172750155","-12.99275172750155","-12.99275172750155"
"2177","-12.994027346372604","-12.994027346372604","-12.994027346372604"
"2178","-12.99235138297081","-12.99235138297081","-12.99235138297081"
"2179","-12.993758807579676","-12.993758807579676","-12.993758807579676"
"2180","-12.993888080120087","-12.993888080120087","-12.993888080120087"
"2181","-12.993204792340597","-12.993204792340597","-12.993204792340597"
"2182","-12.991317967573801","-12.991317967573801","-12.991317967573801"
"2183","-12.991870601971945","-12.991870601971945","-12.991870601971945"
"2184","-12.992664049069086","-12.992664049069086","-12.992664049069086"
"2185","-12.992757737636566","-12.992757737636566","-12.992757737636566"
"2186","-12.99131174882253","-12.99131174882253","-12.99131174882253"
"2187","-12.992973466714224","-12.992973466714224","-12.992973466714224"
"2188","-12.993452628453573","-12.993452628453573","-12.993452628453573"
"2189","-12.992474238077799","-12.992474238077799","-12.992474238077799"
"2190","-12.992323984702429","-12.992323984702429","-12.992323984702429"
"2191","-12.992632031440735","-12.992632031440735","-12.992632031440735"
"2192","-12.990374674399694","-12.990374674399694","-12.990374674399694"
"2193","-12.992176204919815","-12.992176204919815","-12.992176204919815"
"2194","-12.99283692240715","-12.99283692240715","-12.99283692240715"
"2195","-12.992941419283548","-12.992941419283548","-12.992941419283548"
"2196","-12.991889317830404","-12.991889317830404","-12.991889317830404"
"2197","-12.993373145659765","-12.993373145659765","-12.993373145659765"
"2198","-12.993588467439016","-12.993588467439016","-12.993588467439016"
"2199","-12.992449969053268","-12.992449969053268","-12.992449969053268"
"2200","-12.994133532047272","-12.994133532047272","-12.994133532047272"
"2201","-12.99462973078092","-12.99462973078092","-12.99462973078092"
"2202","-12.99504322806994","-12.99504322806994","-12.99504322806994"
"2203","-12.994335919618607","-12.994335919618607","-12.994335919618607"
"2204","-12.991709719101587","-12.991709719101587","-12.991709719101587"
"2205","-12.989288618167242","-12.989288618167242","-12.989288618167242"
"2206","-12.986844609181086","-12.986844609181086","-12.986844609181086"
"2207","-12.98878937959671","-12.98878937959671","-12.98878937959671"
"2208","-12.99215746919314","-12.99215746919314","-12.99215746919314"
"2209","-12.991512894630432","-12.991512894630432","-12.991512894630432"
"2210","-12.9891985754172","-12.9891985754172","-12.9891985754172"
"2211","-12.98727681239446","-12.98727681239446","-12.98727681239446"
"2212","-12.990820864836374","-12.990820864836374","-12.990820864836374"
"2213","-12.99109822511673","-12.99109822511673","-12.99109822511673"
"2214","-12.990295439958572","-12.990295439958572","-12.990295439958572"
"2215","-12.990588883558909","-12.990588883558909","-12.990588883558909"
"2216","-12.99046845237414","-12.99046845237414","-12.99046845237414"
"2217","-12.991599559783936","-12.991599559783936","-12.991599559783936"
"2218","-12.992972671985626","-12.992972671985626","-12.992972671985626"
"2219","-12.991322735945383","-12.991322735945383","-12.991322735945383"
"2220","-12.99229896068573","-12.99229896068573","-12.99229896068573"
"2221","-12.992364843686422","-12.992364843686422","-12.992364843686422"
"2222","-12.993099927902222","-12.993099927902222","-12.993099927902222"
"2223","-12.991499791542688","-12.991499791542688","-12.991499791542688"
"2224","-12.991914788881937","-12.991914788881937","-12.991914788881937"
"2225","-12.993331789970398","-12.993331789970398","-12.993331789970398"
"2226","-12.99309300382932","-12.99309300382932","-12.99309300382932"
"2227","-12.993091881275177","-12.993091881275177","-12.993091881275177"
"2228","-12.991567552089691","-12.991567552089691","-12.991567552089691"
"2229","-12.993181447188059","-12.993181447188059","-12.993181447188059"
"2230","-12.991450995206833","-12.991450995206833","-12.991450995206833"
"2231","-12.993214001258215","-12.993214001258215","-12.993214001258215"
"2232","-12.99321535229683","-12.99321535229683","-12.99321535229683"
"2233","-12.991330206394196","-12.991330206394196","-12.991330206394196"
"2234","-12.992474218209585","-12.992474218209585","-12.992474218209585"
"2235","-12.9912721713384","-12.9912721713384","-12.9912721713384"
"2236","-12.992404172817865","-12.992404172817865","-12.992404172817865"
"2237","-12.992311815420786","-12.992311815420786","-12.992311815420786"
"2238","-12.990314016739527","-12.990314016739527","-12.990314016739527"
"2239","-12.989840497573217","-12.989840497573217","-12.989840497573217"
"2240","-12.989972293376923","-12.989972293376923","-12.989972293376923"
"2241","-12.99236410856247","-12.99236410856247","-12.99236410856247"
"2242","-12.992533951997757","-12.992533951997757","-12.992533951997757"
"2243","-12.992784053087234","-12.992784053087234","-12.992784053087234"
"2244","-12.991403768459955","-12.991403768459955","-12.991403768459955"
"2245","-12.991519113381704","-12.991519113381704","-12.991519113381704"
"2246","-12.991625408331553","-12.991625408331553","-12.991625408331553"
